milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
1523629849247,786432,86,-56,-1,-1,0
1523629849247,655360,86,-56,-1,-1,0
1523629849287,720896,86,-56,-1,-1,0
1523629849287,786432,86,-56,-1,-1,0
1523629849287,786432,86,-56,-1,-1,0
1523629849287,786432,86,-56,-1,-1,0
1523629849287,786432,86,-56,-1,-1,0
1523629849327,786432,86,-56,-1,-1,0
1523629849327,720896,86,-56,-1,-1,0
1523629849327,655360,86,-56,-1,-1,0
1523629849327,65536,86,-56,-1,-1,0
1523629849327,-1835008,86,-56,-1,-1,0
1523629849367,-5505024,86,-56,-1,-1,0
1523629849367,-7929856,86,-56,-1,-1,0
1523629849367,-5308416,86,-56,-1,-1,0
1523629849367,-393216,86,-56,-1,-1,0
1523629849367,2293760,86,-56,-1,-1,0
1523629849407,2293760,86,-56,-1,-1,0
1523629849407,1638400,86,-56,-1,-1,0
1523629849407,1114112,86,-56,-1,-1,0
1523629849407,720896,86,-56,-1,-1,0
1523629849407,589824,86,-56,-1,-1,0
1523629849447,589824,86,-56,-1,-1,0
1523629849447,458752,86,-56,-1,-1,0
1523629849447,196608,86,-56,-1,-1,0
1523629849447,0,86,-56,-1,-1,0
1523629849447,0,86,-56,-1,-1,0
1523629849487,0,86,-56,-1,-1,0
1523629849487,0,86,-56,-1,-1,0
1523629849487,-65536,86,-56,-1,-1,0
1523629849487,-262144,86,-56,-1,-1,0
1523629849487,-458752,86,-56,-1,-1,0
1523629849528,-786432,86,-56,-1,-1,0
1523629849528,-1114112,86,-56,-1,-1,0
1523629849528,-1376256,86,-56,-1,-1,0
1523629849528,-1572864,86,-56,-1,-1,0
1523629849528,-2031616,86,-56,-1,-1,0
1523629849567,-2424832,86,-56,-1,-1,0
1523629849567,-2686976,86,-56,-1,-1,0
1523629849567,-2686976,86,-56,-1,-1,0
1523629849567,-2555904,86,-56,-1,-1,0
1523629849567,-2228224,86,-56,-1,-1,0
1523629849607,-1835008,86,-56,-1,-1,0
1523629849607,-1441792,86,-56,-1,-1,0
1523629849607,-917504,86,-56,-1,-1,0
1523629849607,-393216,86,-56,-1,-1,0
1523629849607,-65536,86,-56,-1,-1,0
1523629849647,65536,86,-56,-1,-1,0
1523629849647,262144,86,-56,-1,-1,0
1523629849647,327680,86,-56,-1,-1,0
1523629849647,327680,86,-56,-1,-1,0
1523629849647,327680,86,-56,-1,-1,0
1523629849687,458752,86,-56,-1,-1,0
1523629849687,524288,86,-56,-1,-1,0
1523629849687,524288,86,-56,-1,-1,0
1523629849687,655360,86,-56,-1,-1,0
1523629849687,655360,86,-56,-1,-1,0
1523629849727,655360,86,-56,-1,-1,0
1523629849727,589824,86,-56,-1,-1,0
1523629849727,524288,86,-56,-1,-1,0
1523629849727,524288,86,-56,-1,-1,0
1523629849727,589824,86,-56,-1,-1,0
1523629849767,720896,86,-56,-1,-1,0
1523629849767,720896,86,-56,-1,-1,0
1523629849767,589824,86,-56,-1,-1,0
1523629849767,524288,86,-56,-1,-1,0
1523629849767,524288,86,-56,-1,-1,0
1523629849807,589824,86,-56,-1,-1,0
1523629849807,524288,86,-56,-1,-1,0
1523629849807,589824,86,-56,-1,-1,0
1523629849807,589824,86,-56,-1,-1,0
1523629849807,589824,86,-56,-1,-1,0
1523629849847,655360,86,-56,-1,-1,0
1523629849847,720896,86,-56,-1,-1,0
1523629849847,786432,86,-56,-1,-1,0
1523629849847,655360,86,-56,-1,-1,0
1523629849847,524288,86,-56,-1,-1,0
1523629849887,393216,86,-56,-1,-1,0
1523629849887,262144,86,-56,-1,-1,0
1523629849887,393216,86,-56,-1,-1,0
1523629849887,655360,86,-56,-1,-1,0
1523629849887,786432,86,-56,-1,-1,0
1523629849927,917504,86,-56,-1,-1,0
1523629849927,983040,86,-56,-1,-1,0
1523629849927,1048576,86,-56,-1,-1,0
1523629849927,983040,86,-56,-1,-1,0
1523629849927,983040,86,-56,-1,-1,0
1523629849968,1048576,87,-56,-1,-1,0
1523629849968,1114112,87,-56,-1,-1,0
1523629849968,1048576,87,-56,-1,-1,0
1523629849968,1179648,87,-56,-1,-1,0
1523629849968,1245184,87,-56,-1,-1,0
1523629850007,851968,87,-56,-1,-1,0
1523629850007,-589824,87,-56,-1,-1,0
1523629850007,-3735552,87,-56,-1,-1,0
1523629850007,-7405568,87,-56,-1,-1,0
1523629850007,-7274496,87,-56,-1,-1,0
1523629850047,-2818048,87,-56,-1,-1,0
1523629850047,1376256,87,-56,-1,-1,0
1523629850047,2555904,87,-56,-1,-1,0
1523629850047,2228224,87,-56,-1,-1,0
1523629850047,1703936,87,-56,-1,-1,0
1523629850087,1245184,87,-56,-1,-1,0
1523629850087,1179648,87,-56,-1,-1,0
1523629850087,1114112,87,-56,-1,-1,0
1523629850087,786432,87,-56,-1,-1,0
1523629850087,393216,87,-56,-1,-1,0
1523629850127,458752,87,-56,-1,-1,0
1523629850127,589824,87,-56,-1,-1,0
1523629850127,589824,87,-56,-1,-1,0
1523629850127,458752,87,-56,-1,-1,0
1523629850127,262144,87,-56,-1,-1,0
1523629850168,196608,87,-56,-1,-1,0
1523629850168,65536,87,-56,-1,-1,0
1523629850168,-65536,87,-56,-1,-1,0
1523629850168,-262144,87,-56,-1,-1,0
1523629850168,-393216,87,-56,-1,-1,0
1523629850207,-851968,87,-56,-1,-1,0
1523629850207,-1441792,87,-56,-1,-1,0
1523629850207,-1900544,87,-56,-1,-1,0
1523629850207,-2031616,87,-56,-1,-1,0
1523629850207,-2031616,87,-56,-1,-1,0
1523629850247,-1966080,87,-56,-1,-1,0
1523629850247,-1703936,87,-56,-1,-1,0
1523629850247,-1376256,87,-56,-1,-1,0
1523629850247,-917504,87,-56,-1,-1,0
1523629850247,-458752,87,-56,-1,-1,0
1523629850287,0,87,-56,-1,-1,0
1523629850287,262144,87,-56,-1,-1,0
1523629850287,589824,87,-56,-1,-1,0
1523629850287,851968,87,-56,-1,-1,0
1523629850287,983040,87,-56,-1,-1,0
1523629850327,983040,87,-56,-1,-1,0
1523629850327,1048576,87,-56,-1,-1,0
1523629850327,1114112,87,-56,-1,-1,0
1523629850327,1114112,87,-56,-1,-1,0
1523629850327,1179648,87,-56,-1,-1,0
1523629850367,1310720,87,-56,-1,-1,0
1523629850367,1376256,87,-56,-1,-1,0
1523629850367,1310720,87,-56,-1,-1,0
1523629850367,1310720,87,-56,-1,-1,0
1523629850367,1376256,87,-56,-1,-1,0
1523629850407,1441792,87,-56,-1,-1,0
1523629850407,1376256,87,-56,-1,-1,0
1523629850407,1310720,87,-56,-1,-1,0
1523629850407,1245184,87,-56,-1,-1,0
1523629850407,1310720,87,-56,-1,-1,0
1523629850447,1376256,87,-56,-1,-1,0
1523629850447,1376256,87,-56,-1,-1,0
1523629850447,1310720,87,-56,-1,-1,0
1523629850447,1310720,87,-56,-1,-1,0
1523629850447,1310720,87,-56,-1,-1,0
1523629850487,1310720,87,-56,-1,-1,0
1523629850487,1376256,87,-56,-1,-1,0
1523629850487,1441792,87,-56,-1,-1,0
1523629850487,1507328,87,-56,-1,-1,0
1523629850487,1441792,87,-56,-1,-1,0
1523629850527,1376256,87,-56,-1,-1,0
1523629850527,1376256,87,-56,-1,-1,0
1523629850527,1376256,87,-56,-1,-1,0
1523629850527,1310720,87,-56,-1,-1,0
1523629850527,1179648,87,-56,-1,-1,0
1523629850567,1114112,87,-56,-1,-1,0
1523629850567,1114112,87,-56,-1,-1,0
1523629850567,1048576,87,-56,-1,-1,0
1523629850567,1114112,87,-56,-1,-1,0
1523629850567,1310720,87,-56,-1,-1,0
1523629850607,1507328,87,-56,-1,-1,0
1523629850607,1507328,87,-56,-1,-1,0
1523629850607,1441792,87,-56,-1,-1,0
1523629850607,1507328,87,-56,-1,-1,0
1523629850607,1376256,87,-56,-1,-1,0
1523629850647,1245184,87,-56,-1,-1,0
1523629850647,1310720,87,-56,-1,-1,0
1523629850647,1441792,87,-56,-1,-1,0
1523629850647,1507328,87,-56,-1,-1,0
1523629850647,1572864,87,-56,-1,-1,0
1523629850687,1376256,87,-56,-1,-1,0
1523629850687,327680,87,-56,-1,-1,0
1523629850687,-2621440,87,-56,-1,-1,0
1523629850687,-6684672,87,-56,-1,-1,0
1523629850687,-7536640,87,-56,-1,-1,0
1523629850727,-3473408,87,-56,-1,-1,0
1523629850727,1245184,87,-56,-1,-1,0
1523629850727,2949120,87,-56,-1,-1,0
1523629850727,2686976,87,-56,-1,-1,0
1523629850727,2031616,87,-56,-1,-1,0
1523629850767,1572864,87,-56,-1,-1,0
1523629850767,1310720,87,-56,-1,-1,0
1523629850767,1114112,87,-56,-1,-1,0
1523629850767,917504,87,-56,-1,-1,0
1523629850767,851968,87,-56,-1,-1,0
1523629850809,786432,87,-56,-1,-1,0
1523629850809,720896,87,-56,-1,-1,0
1523629850809,589824,87,-56,-1,-1,0
1523629850809,524288,87,-56,-1,-1,0
1523629850809,393216,87,-56,-1,-1,0
1523629850847,262144,87,-56,-1,-1,0
1523629850847,0,87,-56,-1,-1,0
1523629850847,-131072,87,-56,-1,-1,0
1523629850847,-458752,87,-56,-1,-1,0
1523629850847,-655360,87,-56,-1,-1,0
1523629850887,-1048576,87,-56,-1,-1,0
1523629850887,-1376256,87,-56,-1,-1,0
1523629850887,-1703936,87,-56,-1,-1,0
1523629850887,-1966080,87,-56,-1,-1,0
1523629850887,-2162688,87,-56,-1,-1,0
1523629850927,-2162688,87,-56,-1,-1,0
1523629850927,-2097152,87,-56,-1,-1,0
1523629850927,-1769472,87,-56,-1,-1,0
1523629850927,-1376256,87,-56,-1,-1,0
1523629850927,-917504,87,-56,-1,-1,0
1523629850967,-524288,87,-56,-1,-1,0
1523629850967,-196608,87,-56,-1,-1,0
1523629850967,0,87,-56,-1,-1,0
1523629850967,196608,87,-56,-1,-1,0
1523629850967,393216,87,-56,-1,-1,0
1523629851007,524288,87,-56,-1,-1,0
1523629851007,524288,87,-56,-1,-1,0
1523629851007,458752,87,-56,-1,-1,0
1523629851007,458752,87,-56,-1,-1,0
1523629851007,393216,87,-56,-1,-1,0
1523629851047,393216,87,-56,-1,-1,0
1523629851047,327680,87,-56,-1,-1,0
1523629851047,393216,87,-56,-1,-1,0
1523629851047,327680,87,-56,-1,-1,0
1523629851047,262144,87,-56,-1,-1,0
1523629851087,327680,87,-56,-1,-1,0
1523629851087,393216,87,-56,-1,-1,0
1523629851087,393216,87,-56,-1,-1,0
1523629851087,327680,87,-56,-1,-1,0
1523629851087,327680,87,-56,-1,-1,0
1523629851127,262144,87,-56,-1,-1,0
1523629851127,262144,87,-56,-1,-1,0
1523629851127,327680,87,-56,-1,-1,0
1523629851127,327680,87,-56,-1,-1,0
1523629851127,327680,87,-56,-1,-1,0
1523629851167,262144,87,-56,-1,-1,0
1523629851167,196608,87,-56,-1,-1,0
1523629851167,196608,87,-56,-1,-1,0
1523629851167,196608,87,-56,-1,-1,0
1523629851167,262144,87,-56,-1,-1,0
1523629851207,262144,87,-56,-1,-1,0
1523629851207,196608,87,-56,-1,-1,0
1523629851207,131072,87,-56,-1,-1,0
1523629851207,196608,87,-56,-1,-1,0
1523629851207,196608,87,-56,-1,-1,0
1523629851248,262144,87,-56,-1,-1,0
1523629851248,196608,87,-56,-1,-1,0
1523629851248,196608,87,-56,-1,-1,0
1523629851248,65536,87,-56,-1,-1,0
1523629851248,0,87,-56,-1,-1,0
1523629851287,-65536,87,-56,-1,-1,0
1523629851287,0,87,-56,-1,-1,0
1523629851287,0,87,-56,-1,-1,0
1523629851287,65536,87,-56,-1,-1,0
1523629851287,262144,87,-56,-1,-1,0
1523629851327,327680,87,-56,-1,-1,0
1523629851327,458752,87,-56,-1,-1,0
1523629851327,458752,87,-56,-1,-1,0
1523629851327,393216,87,-56,-1,-1,0
1523629851327,393216,87,-56,-1,-1,0
1523629851367,393216,87,-56,-1,-1,0
1523629851367,393216,87,-56,-1,-1,0
1523629851367,327680,87,-56,-1,-1,0
1523629851367,131072,87,-56,-1,-1,0
1523629851367,-1048576,87,-56,-1,-1,0
1523629851407,-4390912,87,-56,-1,-1,0
1523629851407,-8454144,87,-56,-1,-1,0
1523629851407,-8257536,87,-56,-1,-1,0
1523629851407,-3604480,87,-56,-1,-1,0
1523629851407,851968,87,-56,-1,-1,0
1523629851449,2097152,87,-56,-1,-1,0
1523629851449,1769472,87,-56,-1,-1,0
1523629851449,1114112,87,-56,-1,-1,0
1523629851449,524288,87,-56,-1,-1,0
1523629851449,327680,87,-56,-1,-1,0
1523629851487,327680,87,-56,-1,-1,0
1523629851487,262144,87,-56,-1,-1,0
1523629851487,131072,87,-56,-1,-1,0
1523629851487,65536,87,-56,-1,-1,0
1523629851487,0,87,-56,-1,-1,0
1523629851527,-65536,87,-56,-1,-1,0
1523629851527,-131072,87,-56,-1,-1,0
1523629851527,-196608,87,-56,-1,-1,0
1523629851527,-262144,87,-56,-1,-1,0
1523629851527,-458752,87,-56,-1,-1,0
1523629851567,-720896,87,-56,-1,-1,0
1523629851567,-983040,87,-56,-1,-1,0
1523629851567,-1245184,87,-56,-1,-1,0
1523629851567,-1507328,87,-56,-1,-1,0
1523629851567,-1835008,87,-56,-1,-1,0
1523629851607,-2162688,87,-56,-1,-1,0
1523629851607,-2490368,87,-56,-1,-1,0
1523629851607,-2686976,87,-56,-1,-1,0
1523629851607,-2621440,87,-56,-1,-1,0
1523629851607,-2359296,87,-56,-1,-1,0
1523629851647,-2031616,87,-56,-1,-1,0
1523629851647,-1703936,87,-56,-1,-1,0
1523629851647,-1310720,87,-56,-1,-1,0
1523629851647,-917504,87,-56,-1,-1,0
1523629851647,-524288,87,-56,-1,-1,0
1523629851687,-262144,87,-56,-1,-1,0
1523629851687,0,87,-56,-1,-1,0
1523629851687,65536,87,-56,-1,-1,0
1523629851687,131072,87,-56,-1,-1,0
1523629851687,131072,87,-56,-1,-1,0
1523629851727,196608,87,-56,-1,-1,0
1523629851727,262144,87,-56,-1,-1,0
1523629851727,262144,87,-56,-1,-1,0
1523629851727,196608,87,-56,-1,-1,0
1523629851727,196608,87,-56,-1,-1,0
1523629851767,262144,87,-56,-1,-1,0
1523629851767,262144,87,-56,-1,-1,0
1523629851767,327680,87,-56,-1,-1,0
1523629851767,393216,87,-56,-1,-1,0
1523629851767,327680,87,-56,-1,-1,0
1523629851807,262144,87,-56,-1,-1,0
1523629851807,262144,87,-56,-1,-1,0
1523629851807,327680,87,-56,-1,-1,0
1523629851807,393216,87,-56,-1,-1,0
1523629851807,393216,87,-56,-1,-1,0
1523629851847,393216,87,-56,-1,-1,0
1523629851847,393216,87,-56,-1,-1,0
1523629851847,393216,87,-56,-1,-1,0
1523629851847,327680,87,-56,-1,-1,0
1523629851847,196608,87,-56,-1,-1,0
1523629851887,196608,87,-56,-1,-1,0
1523629851887,262144,87,-56,-1,-1,0
1523629851887,262144,87,-56,-1,-1,0
1523629851887,262144,87,-56,-1,-1,0
1523629851887,327680,87,-56,-1,-1,0
1523629851927,327680,87,-56,-1,-1,0
1523629851927,327680,87,-56,-1,-1,0
1523629851927,262144,87,-56,-1,-1,0
1523629851927,393216,87,-56,-1,-1,0
1523629851927,393216,87,-56,-1,-1,0
1523629851967,196608,87,-56,-1,-1,0
1523629851967,65536,87,-56,-1,-1,0
1523629851967,0,87,-56,-1,-1,0
1523629851967,0,87,-56,-1,-1,0
1523629851967,131072,87,-56,-1,-1,0
1523629852007,262144,87,-56,-1,-1,0
1523629852007,262144,87,-56,-1,-1,0
1523629852007,196608,87,-56,-1,-1,0
1523629852007,262144,87,-56,-1,-1,0
1523629852007,327680,87,-56,-1,-1,0
1523629852049,327680,87,-56,-1,-1,0
1523629852049,327680,87,-56,-1,-1,0
1523629852049,327680,87,-56,-1,-1,0
1523629852049,393216,87,-56,-1,-1,0
1523629852049,458752,87,-56,-1,-1,0
1523629852087,458752,87,-56,-1,-1,0
1523629852087,327680,87,-56,-1,-1,0
1523629852087,-458752,87,-56,-1,-1,0
1523629852087,-3211264,87,-56,-1,-1,0
1523629852087,-7077888,87,-56,-1,-1,0
1523629852127,-7995392,87,-56,-1,-1,0
1523629852127,-4259840,87,-56,-1,-1,0
1523629852127,393216,87,-56,-1,-1,0
1523629852127,2097152,87,-56,-1,-1,0
1523629852127,1638400,87,-56,-1,-1,0
1523629852170,983040,87,-56,-1,-1,0
1523629852170,458752,87,-56,-1,-1,0
1523629852170,262144,87,-56,-1,-1,0
1523629852170,262144,87,-56,-1,-1,0
1523629852170,262144,87,-56,-1,-1,0
1523629852207,196608,87,-56,-1,-1,0
1523629852207,131072,87,-56,-1,-1,0
1523629852207,0,87,-56,-1,-1,0
1523629852207,-65536,87,-56,-1,-1,0
1523629852207,-131072,87,-56,-1,-1,0
1523629852247,-196608,87,-56,-1,-1,0
1523629852247,-262144,87,-56,-1,-1,0
1523629852247,-458752,87,-56,-1,-1,0
1523629852247,-720896,87,-56,-1,-1,0
1523629852247,-917504,87,-56,-1,-1,0
1523629852287,-1245184,87,-56,-1,-1,0
1523629852287,-1638400,87,-56,-1,-1,0
1523629852287,-2031616,87,-56,-1,-1,0
1523629852287,-2424832,87,-56,-1,-1,0
1523629852287,-2686976,87,-56,-1,-1,0
1523629852327,-2818048,87,-56,-1,-1,0
1523629852327,-2818048,87,-56,-1,-1,0
1523629852327,-2752512,87,-56,-1,-1,0
1523629852327,-2490368,87,-56,-1,-1,0
1523629852327,-2031616,87,-56,-1,-1,0
1523629852367,-1507328,87,-56,-1,-1,0
1523629852367,-983040,87,-56,-1,-1,0
1523629852367,-524288,87,-56,-1,-1,0
1523629852367,-131072,87,-56,-1,-1,0
1523629852367,65536,87,-56,-1,-1,0
1523629852407,262144,87,-56,-1,-1,0
1523629852407,393216,87,-56,-1,-1,0
1523629852407,458752,87,-56,-1,-1,0
1523629852407,524288,87,-56,-1,-1,0
1523629852407,524288,87,-56,-1,-1,0
1523629852447,524288,87,-56,-1,-1,0
1523629852447,589824,87,-56,-1,-1,0
1523629852447,655360,87,-56,-1,-1,0
1523629852447,655360,87,-56,-1,-1,0
1523629852447,655360,87,-56,-1,-1,0
1523629852487,720896,87,-56,-1,-1,0
1523629852487,720896,87,-56,-1,-1,0
1523629852487,786432,87,-56,-1,-1,0
1523629852487,786432,87,-56,-1,-1,0
1523629852487,786432,87,-56,-1,-1,0
1523629852527,851968,87,-56,-1,-1,0
1523629852527,786432,87,-56,-1,-1,0
1523629852527,655360,87,-56,-1,-1,0
1523629852527,458752,87,-56,-1,-1,0
1523629852527,458752,87,-56,-1,-1,0
1523629852567,524288,87,-56,-1,-1,0
1523629852567,524288,87,-56,-1,-1,0
1523629852567,458752,87,-56,-1,-1,0
1523629852567,458752,87,-56,-1,-1,0
1523629852567,524288,87,-56,-1,-1,0
1523629852607,589824,87,-56,-1,-1,0
1523629852607,589824,87,-56,-1,-1,0
1523629852607,589824,87,-56,-1,-1,0
1523629852607,524288,87,-56,-1,-1,0
1523629852607,393216,87,-56,-1,-1,0
1523629852647,262144,87,-56,-1,-1,0
1523629852647,262144,87,-56,-1,-1,0
1523629852647,327680,87,-56,-1,-1,0
1523629852647,458752,87,-56,-1,-1,0
1523629852647,589824,87,-56,-1,-1,0
1523629852687,655360,87,-56,-1,-1,0
1523629852687,655360,87,-56,-1,-1,0
1523629852687,786432,87,-56,-1,-1,0
1523629852687,851968,87,-56,-1,-1,0
1523629852687,786432,87,-56,-1,-1,0
1523629852728,720896,88,-56,-1,-1,0
1523629852728,655360,88,-56,-1,-1,0
1523629852728,720896,88,-56,-1,-1,0
1523629852728,720896,88,-56,-1,-1,0
1523629852728,589824,88,-56,-1,-1,0
1523629852767,131072,88,-56,-1,-1,0
1523629852767,-1703936,88,-56,-1,-1,0
1523629852767,-5111808,88,-56,-1,-1,0
1523629852767,-6946816,88,-56,-1,-1,0
1523629852767,-4390912,88,-56,-1,-1,0
1523629852807,0,88,-56,-1,-1,0
1523629852807,2162688,88,-56,-1,-1,0
1523629852807,2162688,88,-56,-1,-1,0
1523629852807,1572864,88,-56,-1,-1,0
1523629852807,1048576,88,-56,-1,-1,0
1523629852847,720896,88,-56,-1,-1,0
1523629852847,655360,88,-56,-1,-1,0
1523629852847,589824,88,-56,-1,-1,0
1523629852847,524288,88,-56,-1,-1,0
1523629852847,458752,88,-56,-1,-1,0
1523629852887,327680,88,-56,-1,-1,0
1523629852887,196608,88,-56,-1,-1,0
1523629852887,131072,88,-56,-1,-1,0
1523629852887,65536,88,-56,-1,-1,0
1523629852887,0,88,-56,-1,-1,0
1523629852927,-65536,88,-56,-1,-1,0
1523629852927,-327680,88,-56,-1,-1,0
1523629852927,-589824,88,-56,-1,-1,0
1523629852927,-851968,88,-56,-1,-1,0
1523629852927,-1179648,88,-56,-1,-1,0
1523629852967,-1507328,88,-56,-1,-1,0
1523629852967,-1835008,88,-56,-1,-1,0
1523629852967,-2031616,88,-56,-1,-1,0
1523629852967,-2162688,88,-56,-1,-1,0
1523629852967,-2097152,88,-56,-1,-1,0
1523629853007,-1966080,88,-56,-1,-1,0
1523629853007,-1835008,88,-56,-1,-1,0
1523629853007,-1507328,88,-56,-1,-1,0
1523629853007,-1048576,88,-56,-1,-1,0
1523629853007,-589824,88,-56,-1,-1,0
1523629853047,-196608,88,-56,-1,-1,0
1523629853047,65536,88,-56,-1,-1,0
1523629853047,327680,88,-56,-1,-1,0
1523629853047,524288,88,-56,-1,-1,0
1523629853047,655360,88,-56,-1,-1,0
1523629853087,720896,88,-56,-1,-1,0
1523629853087,786432,88,-56,-1,-1,0
1523629853087,786432,88,-56,-1,-1,0
1523629853087,851968,88,-56,-1,-1,0
1523629853087,851968,88,-56,-1,-1,0
1523629853127,851968,88,-56,-1,-1,0
1523629853127,851968,88,-56,-1,-1,0
1523629853127,851968,88,-56,-1,-1,0
1523629853127,917504,88,-56,-1,-1,0
1523629853127,917504,88,-56,-1,-1,0
1523629853167,851968,88,-56,-1,-1,0
1523629853167,851968,88,-56,-1,-1,0
1523629853167,851968,88,-56,-1,-1,0
1523629853167,851968,88,-56,-1,-1,0
1523629853167,786432,88,-56,-1,-1,0
1523629853207,786432,88,-56,-1,-1,0
1523629853207,720896,88,-56,-1,-1,0
1523629853207,655360,88,-56,-1,-1,0
1523629853207,589824,88,-56,-1,-1,0
1523629853207,589824,88,-56,-1,-1,0
1523629853247,589824,88,-56,-1,-1,0
1523629853247,655360,88,-56,-1,-1,0
1523629853247,655360,88,-56,-1,-1,0
1523629853247,655360,88,-56,-1,-1,0
1523629853247,720896,88,-56,-1,-1,0
1523629853287,786432,88,-56,-1,-1,0
1523629853287,786432,88,-56,-1,-1,0
1523629853287,720896,88,-56,-1,-1,0
1523629853287,589824,88,-56,-1,-1,0
1523629853287,524288,88,-56,-1,-1,0
1523629853327,524288,88,-56,-1,-1,0
1523629853327,589824,88,-56,-1,-1,0
1523629853327,655360,88,-56,-1,-1,0
1523629853327,720896,88,-56,-1,-1,0
1523629853327,720896,88,-56,-1,-1,0
1523629853370,786432,88,-56,-1,-1,0
1523629853370,851968,88,-56,-1,-1,0
1523629853370,917504,88,-56,-1,-1,0
1523629853370,917504,88,-56,-1,-1,0
1523629853370,983040,88,-56,-1,-1,0
1523629853407,983040,88,-56,-1,-1,0
1523629853407,983040,88,-56,-1,-1,0
1523629853407,983040,88,-56,-1,-1,0
1523629853407,983040,88,-56,-1,-1,0
1523629853407,720896,88,-56,-1,-1,0
1523629853447,-458752,88,-56,-1,-1,0
1523629853447,-3538944,88,-56,-1,-1,0
1523629853447,-6946816,88,-56,-1,-1,0
1523629853447,-6553600,88,-56,-1,-1,0
1523629853447,-2228224,88,-56,-1,-1,0
1523629853487,1572864,88,-56,-1,-1,0
1523629853487,2490368,88,-56,-1,-1,0
1523629853487,2031616,88,-56,-1,-1,0
1523629853487,1507328,88,-56,-1,-1,0
1523629853487,1114112,88,-56,-1,-1,0
1523629853527,983040,88,-56,-1,-1,0
1523629853527,851968,88,-56,-1,-1,0
1523629853527,720896,88,-56,-1,-1,0
1523629853527,655360,88,-56,-1,-1,0
1523629853527,589824,88,-56,-1,-1,0
1523629853567,524288,88,-56,-1,-1,0
1523629853567,458752,88,-56,-1,-1,0
1523629853567,327680,88,-56,-1,-1,0
1523629853567,327680,88,-56,-1,-1,0
1523629853567,131072,88,-56,-1,-1,0
1523629853607,-65536,88,-56,-1,-1,0
1523629853607,-262144,88,-56,-1,-1,0
1523629853607,-458752,88,-56,-1,-1,0
1523629853607,-720896,88,-56,-1,-1,0
1523629853607,-1114112,88,-56,-1,-1,0
1523629853647,-1441792,88,-56,-1,-1,0
1523629853647,-1769472,88,-56,-1,-1,0
1523629853647,-1900544,88,-56,-1,-1,0
1523629853647,-2031616,88,-56,-1,-1,0
1523629853647,-2031616,88,-56,-1,-1,0
1523629853687,-1900544,88,-56,-1,-1,0
1523629853687,-1572864,88,-56,-1,-1,0
1523629853687,-1114112,88,-56,-1,-1,0
1523629853687,-589824,88,-56,-1,-1,0
1523629853687,-196608,88,-56,-1,-1,0
1523629853727,65536,88,-56,-1,-1,0
1523629853727,327680,88,-56,-1,-1,0
1523629853727,524288,88,-56,-1,-1,0
1523629853727,655360,88,-56,-1,-1,0
1523629853727,655360,88,-56,-1,-1,0
1523629853767,720896,88,-56,-1,-1,0
1523629853767,720896,88,-56,-1,-1,0
1523629853767,786432,88,-56,-1,-1,0
1523629853767,786432,88,-56,-1,-1,0
1523629853767,851968,88,-56,-1,-1,0
1523629853807,917504,88,-56,-1,-1,0
1523629853807,983040,88,-56,-1,-1,0
1523629853807,983040,88,-56,-1,-1,0
1523629853807,917504,88,-56,-1,-1,0
1523629853807,917504,88,-56,-1,-1,0
1523629853847,983040,88,-56,-1,-1,0
1523629853847,983040,88,-56,-1,-1,0
1523629853847,983040,88,-56,-1,-1,0
1523629853847,851968,88,-56,-1,-1,0
1523629853847,786432,88,-56,-1,-1,0
1523629853887,720896,88,-56,-1,-1,0
1523629853887,786432,88,-56,-1,-1,0
1523629853887,851968,88,-56,-1,-1,0
1523629853887,786432,88,-56,-1,-1,0
1523629853887,720896,88,-56,-1,-1,0
1523629853927,720896,88,-56,-1,-1,0
1523629853927,720896,88,-56,-1,-1,0
1523629853927,720896,88,-56,-1,-1,0
1523629853927,720896,88,-56,-1,-1,0
1523629853927,786432,88,-56,-1,-1,0
1523629853967,917504,88,-56,-1,-1,0
1523629853967,851968,88,-56,-1,-1,0
1523629853967,720896,88,-56,-1,-1,0
1523629853967,524288,88,-56,-1,-1,0
1523629853967,458752,88,-56,-1,-1,0
1523629854008,458752,88,-56,-1,-1,0
1523629854008,524288,88,-56,-1,-1,0
1523629854008,655360,88,-56,-1,-1,0
1523629854008,720896,88,-56,-1,-1,0
1523629854008,720896,88,-56,-1,-1,0
1523629854047,786432,88,-56,-1,-1,0
1523629854047,786432,88,-56,-1,-1,0
1523629854047,786432,88,-56,-1,-1,0
1523629854047,851968,88,-56,-1,-1,0
1523629854047,851968,88,-56,-1,-1,0
1523629854087,917504,88,-56,-1,-1,0
1523629854087,851968,88,-56,-1,-1,0
1523629854087,851968,88,-56,-1,-1,0
1523629854087,917504,88,-56,-1,-1,0
1523629854087,589824,88,-56,-1,-1,0
1523629854127,-917504,88,-56,-1,-1,0
1523629854127,-4390912,88,-56,-1,-1,0
1523629854127,-7798784,88,-56,-1,-1,0
1523629854127,-6815744,88,-56,-1,-1,0
1523629854127,-2162688,88,-56,-1,-1,0
1523629854167,1441792,88,-56,-1,-1,0
1523629854167,2097152,88,-56,-1,-1,0
1523629854167,1703936,88,-56,-1,-1,0
1523629854167,1310720,88,-56,-1,-1,0
1523629854167,983040,88,-56,-1,-1,0
